match_id,date,year,league,team_id,teamname,opp_team_id,opp_teamname,side,duration,result,teamkills,oppkills,towers,opp_towers,roshans,opp_roshans,barracks,opp_barracks
8641734592,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9247354,Team Falcons,9928636,Team Lynx,radiant,1474,1,20,7,8,1,1,0,6,0
8641740634,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,36,Natus Vincere,9338413,MOUZ,dire,1751,0,13,27,2,9,0,2,0,6
8641740634,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,36,Natus Vincere,radiant,1751,1,27,13,9,2,2,0,6,0
8641752898,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10015066,Cheeki Breeki,8255888,BetBoom Team,dire,1742,0,10,33,1,5,0,1,0,0
8641752898,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8255888,BetBoom Team,10015066,Cheeki Breeki,radiant,1742,1,33,10,5,1,1,0,0,0
8641759644,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9255039,1w Team,9498970,AVULUS,dire,2273,1,20,18,6,3,1,1,4,0
8641759644,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9498970,AVULUS,9255039,1w Team,radiant,2273,0,18,20,3,6,1,1,0,4
8641785463,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9948492,Elite Eclipse,9886115,Shinigami Gaming,dire,2036,0,31,47,0,8,0,0,0,4
8641785463,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9886115,Shinigami Gaming,9948492,Elite Eclipse,radiant,2036,1,47,31,8,0,0,0,4,0
8641803267,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9879852,Ivory,8254145,Execration,dire,1493,0,2,28,0,7,0,1,0,2
8641803267,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8254145,Execration,9879852,Ivory,radiant,1493,1,28,2,7,0,1,0,2,0
8641805366,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9247354,Team Falcons,9928636,Team Lynx,dire,1764,1,37,7,5,0,1,0,2,0
8641805366,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9928636,Team Lynx,9247354,Team Falcons,radiant,1764,0,7,37,0,5,0,1,0,2
8641805620,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,7653080,Yangon Galacticos,9885888,KUKUYS,dire,1979,0,6,31,0,5,0,1,0,0
8641805620,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9885888,KUKUYS,7653080,Yangon Galacticos,radiant,1979,1,31,6,5,0,1,0,0,0
8641811271,2026-01-09T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9878494,LV United,dire,1427,1,25,9,5,2,0,0,2,0
8641811271,2026-01-09T00:00:00.000Z,2026,Destiny League,9878494,LV United,8629315,Wiser Warriors,radiant,1427,0,9,25,2,5,0,0,0,2
8641812276,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,36,Natus Vincere,9338413,MOUZ,dire,3390,1,33,25,9,4,2,1,6,0
8641812276,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,36,Natus Vincere,radiant,3390,0,25,33,4,9,1,2,0,6
8641829993,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,10014354,малышки,7389208,DAKOG ULO,dire,2434,0,22,16,3,10,0,1,0,6
8641829993,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,7389208,DAKOG ULO,10014354,малышки,radiant,2434,1,16,22,10,3,1,0,6,0
8641857112,2026-01-09T00:00:00.000Z,2026,Destiny League,9878494,LV United,8629315,Wiser Warriors,dire,1339,1,38,17,5,2,0,0,3,0
8641857112,2026-01-09T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9878494,LV United,radiant,1339,0,17,38,2,5,0,0,0,3
8641871862,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9628721,Teiko,9564441,Eye Gaming,dire,2597,1,52,34,6,3,2,0,4,0
8641871862,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9564441,Eye Gaming,9628721,Teiko,radiant,2597,0,34,52,3,6,0,2,0,4
8641873516,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9879852,Ivory,8254145,Execration,dire,2724,0,22,29,6,6,2,1,0,2
8641873516,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8254145,Execration,9879852,Ivory,radiant,2724,1,29,22,6,6,1,2,2,0
8641889199,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9886393,NAVI Junior,8494848,Winter Bear,dire,3355,0,31,29,6,6,1,2,0,6
8641889199,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,8494848,Winter Bear,9886393,NAVI Junior,radiant,3355,1,29,31,6,6,2,1,6,0
8641892668,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9885888,KUKUYS,7653080,Yangon Galacticos,dire,2227,1,26,23,9,2,1,1,4,0
8641892668,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,7653080,Yangon Galacticos,9885888,KUKUYS,radiant,2227,0,23,26,2,9,1,1,0,4
8641910540,2026-01-09T00:00:00.000Z,2026,Destiny League,8629315,Wiser Warriors,9878494,LV United,dire,1547,1,34,12,6,1,1,0,0,0
8641910540,2026-01-09T00:00:00.000Z,2026,Destiny League,9878494,LV United,8629315,Wiser Warriors,radiant,1547,0,12,34,1,6,0,1,0,0
8641929184,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,10014354,малышки,7389208,DAKOG ULO,dire,2476,0,35,36,2,9,0,1,0,6
8641929184,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,7389208,DAKOG ULO,10014354,малышки,radiant,2476,1,36,35,9,2,1,0,6,0
8641932222,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,36,Natus Vincere,9338413,MOUZ,dire,2619,0,18,25,5,10,0,3,0,6
8641932222,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,36,Natus Vincere,radiant,2619,1,25,18,10,5,3,0,6,0
8641968899,2026-01-09T00:00:00.000Z,2026,Destiny League,9426115,Dark Rebellion,9768243,Night Force,dire,1529,1,29,19,4,1,0,0,2,0
8641968899,2026-01-09T00:00:00.000Z,2026,Destiny League,9768243,Night Force,9426115,Dark Rebellion,radiant,1529,0,19,29,1,4,0,0,0,2
8641973644,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9586122,4Pirates,9467224,Aurora Gaming,dire,1895,0,10,31,0,7,0,2,0,6
8641973644,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9467224,Aurora Gaming,9586122,4Pirates,radiant,1895,1,31,10,7,0,2,0,6,0
8641976791,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,55,_PowerRangers,9895247,Rune Eaters,dire,2188,0,17,32,2,8,1,1,0,4
8641976791,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895247,Rune Eaters,55,_PowerRangers,radiant,2188,1,32,17,8,2,1,1,4,0
8641997857,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,10014708,Eye Gaming,9628721,Teiko,dire,1851,1,31,11,7,1,2,0,3,0
8641997857,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9628721,Teiko,10014708,Eye Gaming,radiant,1851,0,11,31,1,7,0,2,0,3
8642028140,2026-01-09T00:00:00.000Z,2026,Destiny League,9768243,Night Force,9426115,Dark Rebellion,dire,1599,0,15,42,2,8,0,0,0,2
8642028140,2026-01-09T00:00:00.000Z,2026,Destiny League,9426115,Dark Rebellion,9768243,Night Force,radiant,1599,1,42,15,8,2,0,0,2,0
8642034790,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9886393,NAVI Junior,8494848,Winter Bear,dire,1938,0,20,34,0,9,0,2,0,6
8642034790,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,8494848,Winter Bear,9886393,NAVI Junior,radiant,1938,1,34,20,9,0,2,0,6,0
8642056258,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9628721,Teiko,9564441,Eye Gaming,dire,2583,1,65,55,9,2,1,1,6,0
8642056258,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9564441,Eye Gaming,9628721,Teiko,radiant,2583,0,55,65,2,9,1,1,0,6
8642064437,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,10014354,малышки,7389208,DAKOG ULO,dire,2496,0,29,30,3,7,1,0,0,4
8642064437,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,7389208,DAKOG ULO,10014354,малышки,radiant,2496,1,30,29,7,3,0,1,4,0
8642066073,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895392,Virtus.pro,9600141,Zero Tenacity,dire,2666,1,34,16,8,1,2,1,4,0
8642066073,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9600141,Zero Tenacity,9895392,Virtus.pro,radiant,2666,0,16,34,1,8,1,2,0,4
8642070159,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,2163,Team Liquid,7554697,Nigma Galaxy,dire,1723,1,22,2,5,2,1,0,2,0
8642070159,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,7554697,Nigma Galaxy,2163,Team Liquid,radiant,1723,0,2,22,2,5,0,1,0,2
8642086969,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9586122,4Pirates,9467224,Aurora Gaming,dire,2483,0,19,31,4,9,0,3,0,6
8642086969,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9467224,Aurora Gaming,9586122,4Pirates,radiant,2483,1,31,19,9,4,3,0,6,0
8642092320,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,55,_PowerRangers,9895247,Rune Eaters,dire,1928,0,16,22,3,7,0,2,0,4
8642092320,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895247,Rune Eaters,55,_PowerRangers,radiant,1928,1,22,16,7,3,2,0,4,0
8642098768,2026-01-09T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,8629005,Flawless Goblins,dire,1453,0,22,31,0,4,0,1,0,0
8642098768,2026-01-09T00:00:00.000Z,2026,Destiny League,8629005,Flawless Goblins,9814269,Riftwalkers,radiant,1453,1,31,22,4,0,1,0,0,0
8642149234,2026-01-09T00:00:00.000Z,2026,Destiny League,8629005,Flawless Goblins,9814269,Riftwalkers,dire,1285,0,8,29,1,4,0,0,0,2
8642149234,2026-01-09T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,8629005,Flawless Goblins,radiant,1285,1,29,8,4,1,0,0,2,0
8642156760,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9677506,Shinigami Gaming,9628721,Teiko,dire,3444,0,51,63,6,9,2,2,0,6
8642156760,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9628721,Teiko,9677506,Shinigami Gaming,radiant,3444,1,63,51,9,6,2,2,6,0
8642171712,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9996233,The Outcast,9256405,Level UP esports,dire,2330,0,24,36,1,10,1,1,0,6
8642171712,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9256405,Level UP esports,9996233,The Outcast,radiant,2330,1,36,24,10,1,1,1,6,0
8642178242,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,2163,Team Liquid,7554697,Nigma Galaxy,dire,1996,1,33,8,10,1,1,1,4,0
8642178242,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,7554697,Nigma Galaxy,2163,Team Liquid,radiant,1996,0,8,33,1,10,1,1,0,4
8642188310,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895392,Virtus.pro,9600141,Zero Tenacity,dire,3736,0,44,35,8,11,3,2,5,6
8642188310,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9600141,Zero Tenacity,9895392,Virtus.pro,radiant,3736,1,35,44,11,8,2,3,6,5
8642194263,2026-01-09T00:00:00.000Z,2026,Destiny League,9814269,Riftwalkers,8629005,Flawless Goblins,dire,1579,0,20,39,3,6,0,0,0,2
8642194263,2026-01-09T00:00:00.000Z,2026,Destiny League,8629005,Flawless Goblins,9814269,Riftwalkers,radiant,1579,1,39,20,6,3,0,0,2,0
8642254380,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9973656,BTC Gaming,10020163,looking for org,dire,2501,0,11,38,2,12,0,2,0,6
8642254380,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10020163,looking for org,9973656,BTC Gaming,radiant,2501,1,38,11,12,2,2,0,6,0
8642255251,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10019820,CatChamp,9964962,GamerLegion,dire,1962,0,13,29,1,10,0,2,0,6
8642255251,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9964962,GamerLegion,10019820,CatChamp,radiant,1962,1,29,13,10,1,2,0,6,0
8642264709,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8971308,x5 Gaming,9989179,Amaru Gaming,dire,1846,0,4,29,2,9,0,2,0,6
8642264709,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9989179,Amaru Gaming,8971308,x5 Gaming,radiant,1846,1,29,4,9,2,2,0,6,0
8642278567,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,9722964,хохоряшки,10014266,PUZOTRYAS TEAM,dire,2240,0,13,48,1,9,0,1,0,6
8642278567,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,10014266,PUZOTRYAS TEAM,9722964,хохоряшки,radiant,2240,1,48,13,9,1,1,0,6,0
8642298571,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9818938,Teiko,9677506,Shinigami Gaming,dire,2878,0,48,50,7,10,1,2,0,6
8642298571,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9677506,Shinigami Gaming,9818938,Teiko,radiant,2878,1,50,48,10,7,2,1,6,0
8642303906,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9996233,The Outcast,9256405,Level UP esports,dire,2469,0,32,46,3,10,1,1,0,6
8642303906,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9256405,Level UP esports,9996233,The Outcast,radiant,2469,1,46,32,10,3,1,1,6,0
8642312192,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895392,Virtus.pro,9600141,Zero Tenacity,dire,2613,0,17,38,5,9,1,2,0,6
8642312192,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9600141,Zero Tenacity,9895392,Virtus.pro,radiant,2613,1,38,17,9,5,2,1,6,0
8642340497,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9467224,Aurora Gaming,9895247,Rune Eaters,dire,2507,0,31,42,3,7,1,2,0,2
8642340497,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895247,Rune Eaters,9467224,Aurora Gaming,radiant,2507,1,42,31,7,3,2,1,2,0
8642346622,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8255888,BetBoom Team,9255039,1w Team,dire,2321,1,25,6,9,3,1,1,3,0
8642346622,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9255039,1w Team,8255888,BetBoom Team,radiant,2321,0,6,25,3,9,1,1,0,3
8642346993,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10019820,CatChamp,9964962,GamerLegion,dire,1822,0,15,30,2,4,0,1,0,0
8642346993,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9964962,GamerLegion,10019820,CatChamp,radiant,1822,1,30,15,4,2,1,0,0,0
8642352883,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9989179,Amaru Gaming,8971308,x5 Gaming,dire,1361,1,18,6,4,0,1,0,0,0
8642352883,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8971308,x5 Gaming,9989179,Amaru Gaming,radiant,1361,0,6,18,0,4,0,1,0,0
8642367784,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9973656,BTC Gaming,10020163,looking for org,dire,2905,0,23,29,5,11,0,2,0,6
8642367784,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10020163,looking for org,9973656,BTC Gaming,radiant,2905,1,29,23,11,5,2,0,6,0
8642372777,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,9722964,хохоряшки,10014266,PUZOTRYAS TEAM,dire,3547,0,29,49,5,7,1,1,0,6
8642372777,2026-01-09T00:00:00.000Z,2026,WINTER CUP 2026 SEASON 2,10014266,PUZOTRYAS TEAM,9722964,хохоряшки,radiant,3547,1,49,29,7,5,1,1,6,0
8642416774,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9247354,Team Falcons,9338413,MOUZ,dire,2355,0,20,27,6,7,1,1,4,4
8642416774,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,9247354,Team Falcons,radiant,2355,1,27,20,7,6,1,1,4,4
8642421574,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9948367,Team Spirit Academy,10020690,"Team Public ",dire,2913,1,24,25,9,5,2,1,6,1
8642421574,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,10020690,"Team Public ",9948367,Team Spirit Academy,radiant,2913,0,25,24,5,9,1,2,1,6
8642429642,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9710911,Teiko,10020691,Shinigami Gaming,dire,3057,1,41,51,7,8,1,2,2,5
8642429642,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,10020691,Shinigami Gaming,9710911,Teiko,radiant,3057,0,51,41,8,7,2,1,5,2
8642438336,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9467224,Aurora Gaming,9895247,Rune Eaters,dire,1333,1,39,9,3,1,1,0,0,0
8642438336,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895247,Rune Eaters,9467224,Aurora Gaming,radiant,1333,0,9,39,1,3,0,1,0,0
8642459116,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9255039,1w Team,8255888,BetBoom Team,dire,2276,0,13,27,1,7,0,3,0,5
8642459116,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,8255888,BetBoom Team,9255039,1w Team,radiant,2276,1,27,13,7,1,3,0,5,0
8642497375,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8987220,HolyTeam,8849817,ZEUS THUNDER GOD,dire,1503,0,13,28,0,7,0,1,0,4
8642497375,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849817,ZEUS THUNDER GOD,8987220,HolyTeam,radiant,1503,1,28,13,7,0,1,0,4,0
8642505152,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9895247,Rune Eaters,9467224,Aurora Gaming,dire,2893,1,31,31,9,4,3,1,6,0
8642505152,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9467224,Aurora Gaming,9895247,Rune Eaters,radiant,2893,0,31,31,4,9,1,3,0,6
8642520375,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,10020690,"Team Public ",9948367,Team Spirit Academy,dire,1910,1,45,6,10,0,2,0,6,0
8642520375,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9948367,Team Spirit Academy,10020690,"Team Public ",radiant,1910,0,6,45,0,10,0,2,0,6
8642520685,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9247354,Team Falcons,9338413,MOUZ,dire,1187,1,27,6,3,1,0,0,0,0
8642520685,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,9247354,Team Falcons,radiant,1187,0,6,27,1,3,0,0,0,0
8642532749,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9906572,La Passion,10020448,Eye Gaming,dire,2313,0,48,52,4,7,1,1,0,2
8642532749,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,10020448,Eye Gaming,9906572,La Passion,radiant,2313,1,52,48,7,4,1,1,2,0
8642545612,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849817,ZEUS THUNDER GOD,8987220,HolyTeam,dire,1689,1,33,14,4,1,1,0,2,0
8642545612,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8987220,HolyTeam,8849817,ZEUS THUNDER GOD,radiant,1689,0,14,33,1,4,0,1,0,2
8642562581,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10020042,Team Sangre,9885130,Perú Rejects,dire,3077,0,30,47,6,9,0,2,4,2
8642562581,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9885130,Perú Rejects,10020042,Team Sangre,radiant,3077,1,47,30,9,6,2,0,2,4
8642563415,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9866136,ggboom,10000352,Rottweilas,dire,1596,0,7,25,4,7,0,1,0,3
8642563415,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10000352,Rottweilas,9866136,ggboom,radiant,1596,1,25,7,7,4,1,0,3,0
8642564225,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9678463,Estar Backs,9303484,HEROIC,dire,2013,0,17,47,2,6,0,2,0,4
8642564225,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9303484,HEROIC,9678463,Estar Backs,radiant,2013,1,47,17,6,2,2,0,4,0
8642566694,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9247354,Team Falcons,9338413,MOUZ,dire,1768,0,9,27,0,10,0,1,0,6
8642566694,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9338413,MOUZ,9247354,Team Falcons,radiant,1768,1,27,9,10,0,1,0,6,0
8642580648,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,10020690,"Team Public ",9948367,Team Spirit Academy,dire,2625,1,34,16,11,2,2,0,6,0
8642580648,2026-01-09T00:00:00.000Z,2026,EPL Championship 2025-2026,9948367,Team Spirit Academy,10020690,"Team Public ",radiant,2625,0,16,34,2,11,0,2,0,6
8642591780,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849837,FALL VICTIMS,dire,2218,1,43,40,7,3,1,1,2,0
8642591780,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,9025669,CrimsonSky,radiant,2218,0,40,43,3,7,1,1,0,2
8642602360,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,10020448,Eye Gaming,9906572,La Passion,dire,1772,1,55,41,5,2,0,0,2,0
8642602360,2026-01-09T00:00:00.000Z,2026,Ultras Dota Pro League  2025-26,9906572,La Passion,10020448,Eye Gaming,radiant,1772,0,41,55,2,5,0,0,0,2
8642628422,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10000352,Rottweilas,9866136,ggboom,dire,1688,1,45,19,7,1,1,0,4,0
8642628422,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9866136,ggboom,10000352,Rottweilas,radiant,1688,0,19,45,1,7,0,1,0,4
8642634285,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9678463,Estar Backs,9303484,HEROIC,dire,1904,0,20,46,2,8,0,2,0,4
8642634285,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9303484,HEROIC,9678463,Estar Backs,radiant,1904,1,46,20,8,2,2,0,4,0
8642643637,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,9025669,CrimsonSky,dire,1864,1,42,23,7,0,0,1,2,0
8642643637,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849837,FALL VICTIMS,radiant,1864,0,23,42,0,7,1,0,0,2
8642654732,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9885130,Perú Rejects,10020042,Team Sangre,dire,1547,1,24,10,8,1,1,0,6,0
8642654732,2026-01-09T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10020042,Team Sangre,9885130,Perú Rejects,radiant,1547,0,10,24,1,8,0,1,0,6
8642679586,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,9025669,CrimsonSky,8849837,FALL VICTIMS,dire,2129,1,48,30,4,1,1,0,0,0
8642679586,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849837,FALL VICTIMS,9025669,CrimsonSky,radiant,2129,0,30,48,1,4,0,1,0,0
8642715934,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8849990,REAL ECLIPSE,8879077,Titan Strikers,dire,1720,1,33,26,5,1,0,0,2,0
8642715934,2026-01-09T00:00:00.000Z,2026,Dota 2 Space League,8879077,Titan Strikers,8849990,REAL ECLIPSE,radiant,1720,0,26,33,1,5,0,0,0,2
8642743783,2026-01-10T00:00:00.000Z,2026,Dota 2 Space League,8879077,Titan Strikers,8849990,REAL ECLIPSE,dire,2066,0,20,39,4,2,0,1,0,0
8642743783,2026-01-10T00:00:00.000Z,2026,Dota 2 Space League,8849990,REAL ECLIPSE,8879077,Titan Strikers,radiant,2066,1,39,20,2,4,1,0,0,0
8642764356,2026-01-10T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9989179,Amaru Gaming,10020163,looking for org,dire,2732,1,27,19,9,6,3,0,6,0
8642764356,2026-01-10T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,10020163,looking for org,9989179,Amaru Gaming,radiant,2732,0,19,27,6,9,0,3,0,6
8642764390,2026-01-10T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9303484,HEROIC,9885130,Perú Rejects,dire,2584,0,20,32,3,6,0,3,0,6
8642764390,2026-01-10T00:00:00.000Z,2026,DreamLeague Season 28 Qualifiers,9885130,Perú Rejects,9303484,HEROIC,radiant,2584,1,32,20,6,3,3,0,6,0
8642774198,2026-01-10T00:00:00.000Z,2026,Dota 2 Space League,9048057,Vitality Warriors,8850100,TOXIC TEAM,dire,1846,1,21,18,7,2,0,1,4,0
8642774198,2026-01-10T00:00:00.000Z,2026,Dota 2 Space League,8850100,TOXIC TEAM,9048057,Vitality Warriors,radiant,1846,0,18,21,2,7,1,0,0,4
8642801542,2026-01-10T00:00:00.000Z,2026,Dota 2 Space League,8850100,TOXIC TEAM,9048057,Vitality Warriors,dire,1744,0,17,24,5,6,0,1,0,4
